2025-04-03 16:23:45 status installed libsasl2-modules-db:amd64 2.1.28+dfsg-10
2025-04-03 16:23:45 configure zip:amd64 3.0-13 <none>
2025-04-03 16:23:45 status unpacked zip:amd64 3.0-13
2025-04-03 16:23:45 status half-configured zip:amd64 3.0-13
2025-04-03 16:23:45 status installed zip:amd64 3.0-13
2025-04-03 16:23:45 configure perl-modules-5.36:all 5.36.0-7+deb12u1 <none>
2025-04-03 16:23:45 status unpacked perl-modules-5.36:all 5.36.0-7+deb12u1
2025-04-03 16:23:45 status half-configured perl-modules-5.36:all 5.36.0-7+deb12u1
2025-04-03 16:23:45 status installed perl-modules-5.36:all 5.36.0-7+deb12u1
2025-04-03 16:23:45 configure autotools-dev:all 20220109.1 <none>
2025-04-03 16:23:45 status unpacked autotools-dev:all 20220109.1
2025-04-03 16:23:45 status half-configured autotools-dev:all 20220109.1
2025-04-03 16:23:45 status installed autotools-dev:all 20220109.1
2025-04-03 16:23:45 configure rpcsvc-proto:amd64 1.4.3-1 <none>
2025-04-03 16:23:45 status unpacked rpcsvc-proto:amd64 1.4.3-1
2025-04-03 16:23:45 status half-configured rpcsvc-proto:amd64 1.4.3-1
2025-04-03 16:23:45 status installed rpcsvc-proto:amd64 1.4.3-1
2025-04-03 16:23:45 configure make:amd64 4.3-4.1 <none>
2025-04-03 16:23:45 status unpacked make:amd64 4.3-4.1
2025-04-03 16:23:45 status half-configured make:amd64 4.3-4.1
2025-04-03 16:23:45 status installed make:amd64 4.3-4.1
2025-04-03 16:23:45 configure librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2 <none>
2025-04-03 16:23:45 status unpacked librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2
2025-04-03 16:23:45 status half-configured librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2
2025-04-03 16:23:45 status installed librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2
2025-04-03 16:23:45 configure xz-utils:amd64 5.4.1-0.2 <none>
2025-04-03 16:23:45 status unpacked xz-utils:amd64 5.4.1-0.2
2025-04-03 16:23:45 status half-configured xz-utils:amd64 5.4.1-0.2
2025-04-03 16:23:45 status installed xz-utils:amd64 5.4.1-0.2
2025-04-03 16:23:45 configure libquadmath0:amd64 12.2.0-14 <none>
2025-04-03 16:23:45 status unpacked libquadmath0:amd64 12.2.0-14
2025-04-03 16:23:45 status half-configured libquadmath0:amd64 12.2.0-14
2025-04-03 16:23:45 status installed libquadmath0:amd64 12.2.0-14
2025-04-03 16:23:45 configure libmpc3:amd64 1.3.1-1 <none>
2025-04-03 16:23:45 status unpacked libmpc3:amd64 1.3.1-1
2025-04-03 16:23:45 status half-configured libmpc3:amd64 1.3.1-1
2025-04-03 16:23:45 status installed libmpc3:amd64 1.3.1-1
2025-04-03 16:23:45 configure libatomic1:amd64 12.2.0-14 <none>
2025-04-03 16:23:45 status unpacked libatomic1:amd64 12.2.0-14
2025-04-03 16:23:45 status half-configured libatomic1:amd64 12.2.0-14
2025-04-03 16:23:45 status installed libatomic1:amd64 12.2.0-14
2025-04-03 16:23:45 configure patch:amd64 2.7.6-7 <none>
2025-04-03 16:23:45 status unpacked patch:amd64 2.7.6-7
2025-04-03 16:23:45 status half-configured patch:amd64 2.7.6-7
2025-04-03 16:23:45 status installed patch:amd64 2.7.6-7
2025-04-03 16:23:45 configure libk5crypto3:amd64 1.20.1-2+deb12u2 <none>
2025-04-03 16:23:45 status unpacked libk5crypto3:amd64 1.20.1-2+deb12u2
2025-04-03 16:23:45 status half-configured libk5crypto3:amd64 1.20.1-2+deb12u2
2025-04-03 16:23:45 status installed libk5crypto3:amd64 1.20.1-2+deb12u2
2025-04-03 16:23:45 configure libsasl2-2:amd64 2.1.28+dfsg-10 <none>
2025-04-03 16:23:45 status unpacked libsasl2-2:amd64 2.1.28+dfsg-10
2025-04-03 16:23:45 status half-configured libsasl2-2:amd64 2.1.28+dfsg-10
2025-04-03 16:23:45 status installed libsasl2-2:amd64 2.1.28+dfsg-10
2025-04-03 16:23:45 configure libubsan1:amd64 12.2.0-14 <none>
2025-04-03 16:23:45 status unpacked libubsan1:amd64 12.2.0-14
2025-04-03 16:23:45 status half-configured libubsan1:amd64 12.2.0-14
2025-04-03 16:23:45 status installed libubsan1:amd64 12.2.0-14
2025-04-03 16:23:45 configure libcrypt-dev:amd64 1:4.4.33-2 <none>
2025-04-03 16:23:45 status unpacked libcrypt-dev:amd64 1:4.4.33-2
2025-04-03 16:23:46 status half-configured libcrypt-dev:amd64 1:4.4.33-2
2025-04-03 16:23:46 status installed libcrypt-dev:amd64 1:4.4.33-2
2025-04-03 16:23:46 configure libasan8:amd64 12.2.0-14 <none>
2025-04-03 16:23:46 status unpacked libasan8:amd64 12.2.0-14
2025-04-03 16:23:46 status half-configured libasan8:amd64 12.2.0-14
2025-04-03 16:23:46 status installed libasan8:amd64 12.2.0-14
2025-04-03 16:23:46 configure git-man:all 1:2.39.5-0+deb12u2 <none>
2025-04-03 16:23:46 status unpacked git-man:all 1:2.39.5-0+deb12u2
2025-04-03 16:23:46 status half-configured git-man:all 1:2.39.5-0+deb12u2
2025-04-03 16:23:46 status installed git-man:all 1:2.39.5-0+deb12u2
2025-04-03 16:23:46 configure libssh2-1:amd64 1.10.0-3+b1 <none>
2025-04-03 16:23:46 status unpacked libssh2-1:amd64 1.10.0-3+b1
2025-04-03 16:23:46 status half-configured libssh2-1:amd64 1.10.0-3+b1
2025-04-03 16:23:46 status installed libssh2-1:amd64 1.10.0-3+b1
2025-04-03 16:23:46 configure libkrb5-3:amd64 1.20.1-2+deb12u2 <none>
2025-04-03 16:23:46 status unpacked libkrb5-3:amd64 1.20.1-2+deb12u2
2025-04-03 16:23:46 status half-configured libkrb5-3:amd64 1.20.1-2+deb12u2
2025-04-03 16:23:46 status installed libkrb5-3:amd64 1.20.1-2+deb12u2
2025-04-03 16:23:46 configure libtsan2:amd64 12.2.0-14 <none>
2025-04-03 16:23:46 status unpacked libtsan2:amd64 12.2.0-14
2025-04-03 16:23:46 status half-configured libtsan2:amd64 12.2.0-14
2025-04-03 16:23:46 status installed libtsan2:amd64 12.2.0-14
2025-04-03 16:23:46 configure libbinutils:amd64 2.40-2 <none>
2025-04-03 16:23:46 status unpacked libbinutils:amd64 2.40-2
2025-04-03 16:23:46 status half-configured libbinutils:amd64 2.40-2
2025-04-03 16:23:46 status installed libbinutils:amd64 2.40-2
2025-04-03 16:23:46 configure libisl23:amd64 0.25-1.1 <none>
2025-04-03 16:23:46 status unpacked libisl23:amd64 0.25-1.1
2025-04-03 16:23:46 status half-configured libisl23:amd64 0.25-1.1
2025-04-03 16:23:46 status installed libisl23:amd64 0.25-1.1
2025-04-03 16:23:46 configure libc-dev-bin:amd64 2.36-9+deb12u10 <none>
2025-04-03 16:23:46 status unpacked libc-dev-bin:amd64 2.36-9+deb12u10
2025-04-03 16:23:46 status half-configured libc-dev-bin:amd64 2.36-9+deb12u10
2025-04-03 16:23:46 status installed libc-dev-bin:amd64 2.36-9+deb12u10
2025-04-03 16:23:46 configure libcc1-0:amd64 12.2.0-14 <none>
2025-04-03 16:23:46 status unpacked libcc1-0:amd64 12.2.0-14
2025-04-03 16:23:46 status half-configured libcc1-0:amd64 12.2.0-14
2025-04-03 16:23:46 status installed libcc1-0:amd64 12.2.0-14
2025-04-03 16:23:46 configure liblsan0:amd64 12.2.0-14 <none>
2025-04-03 16:23:46 status unpacked liblsan0:amd64 12.2.0-14
2025-04-03 16:23:46 status half-configured liblsan0:amd64 12.2.0-14
2025-04-03 16:23:46 status installed liblsan0:amd64 12.2.0-14
2025-04-03 16:23:46 configure libitm1:amd64 12.2.0-14 <none>
2025-04-03 16:23:46 status unpacked libitm1:amd64 12.2.0-14
2025-04-03 16:23:46 status half-configured libitm1:amd64 12.2.0-14
2025-04-03 16:23:46 status installed libitm1:amd64 12.2.0-14
2025-04-03 16:23:46 configure libgdbm6:amd64 1.23-3 <none>
2025-04-03 16:23:46 status unpacked libgdbm6:amd64 1.23-3
2025-04-03 16:23:46 status half-configured libgdbm6:amd64 1.23-3
2025-04-03 16:23:46 status installed libgdbm6:amd64 1.23-3
2025-04-03 16:23:46 configure libctf0:amd64 2.40-2 <none>
2025-04-03 16:23:46 status unpacked libctf0:amd64 2.40-2
2025-04-03 16:23:46 status half-configured libctf0:amd64 2.40-2
2025-04-03 16:23:46 status installed libctf0:amd64 2.40-2
2025-04-03 16:23:46 configure cpp-12:amd64 12.2.0-14 <none>
2025-04-03 16:23:46 status unpacked cpp-12:amd64 12.2.0-14
2025-04-03 16:23:46 status half-configured cpp-12:amd64 12.2.0-14
2025-04-03 16:23:46 status installed cpp-12:amd64 12.2.0-14
2025-04-03 16:23:46 configure libldap-2.5-0:amd64 2.5.13+dfsg-5 <none>
2025-04-03 16:23:46 status unpacked libldap-2.5-0:amd64 2.5.13+dfsg-5
2025-04-03 16:23:46 status half-configured libldap-2.5-0:amd64 2.5.13+dfsg-5
2025-04-03 16:23:46 status installed libldap-2.5-0:amd64 2.5.13+dfsg-5
2025-04-03 16:23:46 configure libgprofng0:amd64 2.40-2 <none>
2025-04-03 16:23:46 status unpacked libgprofng0:amd64 2.40-2
2025-04-03 16:23:46 status half-configured libgprofng0:amd64 2.40-2
2025-04-03 16:23:46 status installed libgprofng0:amd64 2.40-2
2025-04-03 16:23:46 configure libgcc-12-dev:amd64 12.2.0-14 <none>
2025-04-03 16:23:46 status unpacked libgcc-12-dev:amd64 12.2.0-14
2025-04-03 16:23:46 status half-configured libgcc-12-dev:amd64 12.2.0-14
2025-04-03 16:23:46 status installed libgcc-12-dev:amd64 12.2.0-14
2025-04-03 16:23:46 configure libgssapi-krb5-2:amd64 1.20.1-2+deb12u2 <none>
2025-04-03 16:23:46 status unpacked libgssapi-krb5-2:amd64 1.20.1-2+deb12u2
2025-04-03 16:23:46 status half-configured libgssapi-krb5-2:amd64 1.20.1-2+deb12u2
2025-04-03 16:23:46 status installed libgssapi-krb5-2:amd64 1.20.1-2+deb12u2
2025-04-03 16:23:46 configure libgdbm-compat4:amd64 1.23-3 <none>
2025-04-03 16:23:46 status unpacked libgdbm-compat4:amd64 1.23-3
2025-04-03 16:23:46 status half-configured libgdbm-compat4:amd64 1.23-3
2025-04-03 16:23:46 status installed libgdbm-compat4:amd64 1.23-3
2025-04-03 16:23:46 configure cpp:amd64 4:12.2.0-3 <none>
2025-04-03 16:23:46 status unpacked cpp:amd64 4:12.2.0-3
2025-04-03 16:23:46 status half-configured cpp:amd64 4:12.2.0-3
2025-04-03 16:23:46 status installed cpp:amd64 4:12.2.0-3
2025-04-03 16:23:46 configure libperl5.36:amd64 5.36.0-7+deb12u1 <none>
2025-04-03 16:23:46 status unpacked libperl5.36:amd64 5.36.0-7+deb12u1
2025-04-03 16:23:46 status half-configured libperl5.36:amd64 5.36.0-7+deb12u1
2025-04-03 16:23:46 status installed libperl5.36:amd64 5.36.0-7+deb12u1
2025-04-03 16:23:46 configure binutils-x86-64-linux-gnu:amd64 2.40-2 <none>
2025-04-03 16:23:46 status unpacked binutils-x86-64-linux-gnu:amd64 2.40-2
2025-04-03 16:23:46 status half-configured binutils-x86-64-linux-gnu:amd64 2.40-2
2025-04-03 16:23:46 status installed binutils-x86-64-linux-gnu:amd64 2.40-2
2025-04-03 16:23:46 configure libtirpc3:amd64 1.3.3+ds-1 <none>
2025-04-03 16:23:46 status unpacked libtirpc3:amd64 1.3.3+ds-1
2025-04-03 16:23:46 status half-configured libtirpc3:amd64 1.3.3+ds-1
2025-04-03 16:23:46 status installed libtirpc3:amd64 1.3.3+ds-1
2025-04-03 16:23:46 configure libcurl3-gnutls:amd64 7.88.1-10+deb12u12 <none>
2025-04-03 16:23:46 status unpacked libcurl3-gnutls:amd64 7.88.1-10+deb12u12
2025-04-03 16:23:46 status half-configured libcurl3-gnutls:amd64 7.88.1-10+deb12u12
2025-04-03 16:23:46 status installed libcurl3-gnutls:amd64 7.88.1-10+deb12u12
2025-04-03 16:23:46 configure binutils:amd64 2.40-2 <none>
2025-04-03 16:23:46 status unpacked binutils:amd64 2.40-2
2025-04-03 16:23:46 status half-configured binutils:amd64 2.40-2
2025-04-03 16:23:46 status installed binutils:amd64 2.40-2
2025-04-03 16:23:46 configure perl:amd64 5.36.0-7+deb12u1 <none>
2025-04-03 16:23:46 status unpacked perl:amd64 5.36.0-7+deb12u1
2025-04-03 16:23:46 status half-configured perl:amd64 5.36.0-7+deb12u1
2025-04-03 16:23:46 status installed perl:amd64 5.36.0-7+deb12u1
2025-04-03 16:23:46 configure libtirpc-dev:amd64 1.3.3+ds-1 <none>
2025-04-03 16:23:46 status unpacked libtirpc-dev:amd64 1.3.3+ds-1
2025-04-03 16:23:46 status half-configured libtirpc-dev:amd64 1.3.3+ds-1
2025-04-03 16:23:46 status installed libtirpc-dev:amd64 1.3.3+ds-1
2025-04-03 16:23:46 configure gcc-12:amd64 12.2.0-14 <none>
2025-04-03 16:23:46 status unpacked gcc-12:amd64 12.2.0-14
2025-04-03 16:23:46 status half-configured gcc-12:amd64 12.2.0-14
2025-04-03 16:23:46 status installed gcc-12:amd64 12.2.0-14
2025-04-03 16:23:46 configure libdpkg-perl:all 1.21.22 <none>
2025-04-03 16:23:46 status unpacked libdpkg-perl:all 1.21.22
2025-04-03 16:23:46 status half-configured libdpkg-perl:all 1.21.22
2025-04-03 16:23:46 status installed libdpkg-perl:all 1.21.22
2025-04-03 16:23:46 configure autoconf:all 2.71-3 <none>
2025-04-03 16:23:46 status unpacked autoconf:all 2.71-3
2025-04-03 16:23:46 status half-configured autoconf:all 2.71-3
2025-04-03 16:23:46 status installed autoconf:all 2.71-3
2025-04-03 16:23:46 configure libnsl2:amd64 1.3.0-2 <none>
2025-04-03 16:23:46 status unpacked libnsl2:amd64 1.3.0-2
2025-04-03 16:23:46 status half-configured libnsl2:amd64 1.3.0-2
2025-04-03 16:23:46 status installed libnsl2:amd64 1.3.0-2
2025-04-03 16:23:46 configure automake:all 1:1.16.5-1.3 <none>
2025-04-03 16:23:46 status unpacked automake:all 1:1.16.5-1.3
2025-04-03 16:23:46 status half-configured automake:all 1:1.16.5-1.3
2025-04-03 16:23:46 status installed automake:all 1:1.16.5-1.3
2025-04-03 16:23:46 configure gcc:amd64 4:12.2.0-3 <none>
2025-04-03 16:23:46 status unpacked gcc:amd64 4:12.2.0-3
2025-04-03 16:23:46 status half-configured gcc:amd64 4:12.2.0-3
2025-04-03 16:23:46 status installed gcc:amd64 4:12.2.0-3
2025-04-03 16:23:46 configure dpkg-dev:all 1.21.22 <none>
2025-04-03 16:23:46 status unpacked dpkg-dev:all 1.21.22
2025-04-03 16:23:46 status half-configured dpkg-dev:all 1.21.22
2025-04-03 16:23:46 status installed dpkg-dev:all 1.21.22
2025-04-03 16:23:46 configure liberror-perl:all 0.17029-2 <none>
2025-04-03 16:23:46 status unpacked liberror-perl:all 0.17029-2
2025-04-03 16:23:46 status half-configured liberror-perl:all 0.17029-2
2025-04-03 16:23:46 status installed liberror-perl:all 0.17029-2
2025-04-03 16:23:46 configure git:amd64 1:2.39.5-0+deb12u2 <none>
2025-04-03 16:23:46 status unpacked git:amd64 1:2.39.5-0+deb12u2
2025-04-03 16:23:46 status half-configured git:amd64 1:2.39.5-0+deb12u2
2025-04-03 16:23:46 status installed git:amd64 1:2.39.5-0+deb12u2
2025-04-03 16:23:46 configure libnsl-dev:amd64 1.3.0-2 <none>
2025-04-03 16:23:46 status unpacked libnsl-dev:amd64 1.3.0-2
2025-04-03 16:23:46 status half-configured libnsl-dev:amd64 1.3.0-2
2025-04-03 16:23:46 status installed libnsl-dev:amd64 1.3.0-2
2025-04-03 16:23:46 configure libc6-dev:amd64 2.36-9+deb12u10 <none>
2025-04-03 16:23:46 status unpacked libc6-dev:amd64 2.36-9+deb12u10
2025-04-03 16:23:46 status half-configured libc6-dev:amd64 2.36-9+deb12u10
2025-04-03 16:23:46 status installed libc6-dev:amd64 2.36-9+deb12u10
2025-04-03 16:23:46 configure libstdc++-12-dev:amd64 12.2.0-14 <none>
2025-04-03 16:23:46 status unpacked libstdc++-12-dev:amd64 12.2.0-14
2025-04-03 16:23:46 status half-configured libstdc++-12-dev:amd64 12.2.0-14
2025-04-03 16:23:46 status installed libstdc++-12-dev:amd64 12.2.0-14
2025-04-03 16:23:46 configure libtool:all 2.4.7-7~deb12u1 <none>
2025-04-03 16:23:46 status unpacked libtool:all 2.4.7-7~deb12u1
2025-04-03 16:23:46 status half-configured libtool:all 2.4.7-7~deb12u1
2025-04-03 16:23:46 status installed libtool:all 2.4.7-7~deb12u1
2025-04-03 16:23:46 configure zlib1g-dev:amd64 1:1.2.13.dfsg-1 <none>
2025-04-03 16:23:46 status unpacked zlib1g-dev:amd64 1:1.2.13.dfsg-1
2025-04-03 16:23:46 status half-configured zlib1g-dev:amd64 1:1.2.13.dfsg-1
2025-04-03 16:23:46 status installed zlib1g-dev:amd64 1:1.2.13.dfsg-1
2025-04-03 16:23:46 configure g++-12:amd64 12.2.0-14 <none>
2025-04-03 16:23:46 status unpacked g++-12:amd64 12.2.0-14
2025-04-03 16:23:46 status half-configured g++-12:amd64 12.2.0-14
2025-04-03 16:23:46 status installed g++-12:amd64 12.2.0-14
2025-04-03 16:23:46 configure g++:amd64 4:12.2.0-3 <none>
2025-04-03 16:23:46 status unpacked g++:amd64 4:12.2.0-3
2025-04-03 16:23:46 status half-configured g++:amd64 4:12.2.0-3
2025-04-03 16:23:46 status installed g++:amd64 4:12.2.0-3
2025-04-03 16:23:46 configure build-essential:amd64 12.9 <none>
2025-04-03 16:23:46 status unpacked build-essential:amd64 12.9
2025-04-03 16:23:46 status half-configured build-essential:amd64 12.9
2025-04-03 16:23:46 status installed build-essential:amd64 12.9
2025-04-03 16:23:46 trigproc libc-bin:amd64 2.36-9+deb12u10 <none>
2025-04-03 16:23:46 status half-configured libc-bin:amd64 2.36-9+deb12u10
2025-04-03 16:23:46 status installed libc-bin:amd64 2.36-9+deb12u10
